timestamp,source_ip,protocol,file_type,mime_type,signature,vtpercent
2020-01-07 15:23:26.885000+00:00,5.188.86.165,ssh,elf,application/x-executable,Mirai,0.0
2020-01-03 13:52:30.179000+00:00,123.25.6.134,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 22:45:59.120000+00:00,202.131.251.146,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 09:48:50.364000+00:00,202.179.31.242,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 13:50:52.400000+00:00,113.162.100.59,mssqld,sh,text/x-shellscript,Mirai,0.0
2019-12-25 17:35:37.740000+00:00,202.179.31.96,mssqld,bat,text/plain,Koadic,0.0
2019-12-26 05:56:17.150000+00:00,121.31.15.23,mssqld,exe,application/x-dosexec,ValleyRAT,0.0
2020-01-03 03:11:41.999000+00:00,125.227.26.167,mssqld,dll,application/x-dosexec,ValleyRAT,0.0
2019-12-21 00:20:51.791000+00:00,14.236.41.114,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-02 11:25:45.427000+00:00,202.91.87.104,mssqld,exe,application/x-dosexec,Fuery,0.0
2019-12-26 05:15:25.486000+00:00,212.237.124.81,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 03:57:24.093000+00:00,113.160.251.252,mssqld,html,text/html,unknown,0.0
2020-01-03 11:45:22.997000+00:00,31.47.198.51,mssqld,apk,application/zip,unknown,0.0
2020-01-02 05:15:05.542000+00:00,103.247.121.129,mssqld,apk,application/zip,unknown,0.0
2019-12-20 13:13:03.859000+00:00,202.43.162.83,mssqld,apk,application/zip,unknown,0.0
2019-12-21 12:43:32.686000+00:00,202.3.72.118,mssqld,apk,application/zip,unknown,0.0
2019-12-20 14:06:22.147000+00:00,202.69.45.22,mssqld,apk,application/zip,unknown,0.0
2020-01-01 11:17:22.357000+00:00,5.188.62.13,ssh,apk,application/zip,unknown,0.0
2020-01-03 02:33:44.223000+00:00,125.227.26.167,mssqld,zip,application/zip,unknown,0.0
2019-12-24 22:10:44.574000+00:00,202.60.94.196,mssqld,apk,application/zip,Wroba,0.0
2019-12-25 04:53:08.887000+00:00,42.113.26.202,mssqld,apk,application/zip,Wroba,0.0
2019-12-25 08:48:46.478000+00:00,118.99.73.205,mssqld,apk,application/zip,SpyNote,0.0
2019-12-20 12:03:13.598000+00:00,14.102.51.171,mssqld,apk,application/java-archive,unknown,0.0
2019-12-20 12:49:37.701000+00:00,42.113.63.193,mssqld,apk,application/zip,MetaSploit,0.0
2020-01-03 13:08:49.044000+00:00,202.8.102.37,mssqld,apk,application/zip,AVerseFalc,0.0
2020-01-03 05:52:41.592000+00:00,176.104.129.226,mssqld,apk,application/zip,AVerseFalc,0.0
2020-01-03 06:37:30.863000+00:00,202.8.102.37,mssqld,apk,application/zip,Ravartar,0.0
2019-12-25 08:20:40.379000+00:00,118.99.73.205,mssqld,elf,application/x-executable,Gafgyt,0.0
2019-12-22 04:06:31.061000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 20:56:37.080000+00:00,37.144.132.58,mssqld,elf,application/x-executable,unknown,0.0
2019-12-25 18:52:01.517000+00:00,212.237.124.81,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 18:34:36.328000+00:00,86.120.156.174,mssqld,elf,application/x-executable,Gafgyt,0.0
2019-12-21 16:11:45.395000+00:00,109.226.117.230,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 18:49:41.675000+00:00,202.179.31.242,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 04:37:29.873000+00:00,42.113.26.202,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 10:23:38.928000+00:00,202.8.102.37,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 08:52:49.092000+00:00,42.119.138.2,mssqld,elf,application/x-executable,Gafgyt,0.0
2020-01-02 14:06:37.990000+00:00,202.168.226.109,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 14:00:50.710000+00:00,202.69.45.22,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 15:19:29.684000+00:00,113.186.239.60,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 21:47:51.997000+00:00,37.235.147.61,mssqld,elf,application/x-executable,Gafgyt,0.0
2020-01-03 23:19:57.106000+00:00,128.68.186.253,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 11:03:25.248000+00:00,42.113.63.193,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 22:01:32.832000+00:00,41.41.67.69,mssqld,sh,text/x-shellscript,Gafgyt,0.0
2019-12-26 02:24:09.326000+00:00,202.52.50.252,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 00:26:08.494000+00:00,200.93.22.223,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 09:10:39.551000+00:00,118.99.73.205,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 00:26:49.073000+00:00,43.251.254.43,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 06:31:59.513000+00:00,125.227.26.167,mssqld,exe,application/x-dosexec,QuasarRAT,0.0
2019-12-26 04:06:17.323000+00:00,94.66.210.12,mssqld,zip,application/zip,unknown,0.0
2020-01-03 04:44:07.178000+00:00,202.52.240.11,mssqld,msi,application/x-msi,unknown,0.0
2020-01-02 12:15:21.395000+00:00,176.67.20.216,mssqld,zip,application/zip,unknown,0.0
2020-01-02 21:54:32.339000+00:00,122.117.127.195,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 08:52:44.840000+00:00,202.138.242.19,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 07:49:25.183000+00:00,202.3.72.118,mssqld,elf,application/x-executable,Gafgyt,0.0
2020-01-02 01:26:32.654000+00:00,211.116.226.105,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-22 09:41:20.503000+00:00,62.43.202.7,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 17:41:49.518000+00:00,212.115.232.250,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 03:27:31.828000+00:00,95.129.237.98,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 13:08:04.928000+00:00,176.67.20.216,mssqld,exe,application/x-dosexec,Vidar,0.0
2019-12-21 11:38:02.978000+00:00,41.41.67.69,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 20:37:55.666000+00:00,190.203.254.114,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 07:33:37.494000+00:00,202.52.50.252,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-22 05:39:37.799000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 08:45:02.563000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 18:57:40.914000+00:00,43.235.97.114,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 03:04:56.865000+00:00,36.71.238.105,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 06:56:29.848000+00:00,94.245.132.153,mssqld,exe,application/x-dosexec,OffLoader,0.0
2019-12-26 17:43:43.702000+00:00,86.120.156.174,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-26 09:48:03.952000+00:00,14.175.75.94,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 03:45:16.758000+00:00,36.71.238.105,mssqld,msi,application/x-msi,unknown,0.0
2019-12-26 00:24:31.409000+00:00,138.94.84.162,mssqld,exe,application/x-dosexec,PhantomGate,0.0
2019-12-21 14:23:51.589000+00:00,202.179.31.242,mssqld,exe,application/x-dosexec,AsyncRAT,0.0
2019-12-20 07:18:04.818000+00:00,42.113.63.193,mssqld,exe,application/x-dosexec,QuasarRAT,0.0
2019-12-22 04:12:40.569000+00:00,202.181.227.169,mssqld,exe,application/x-dosexec,PhantomGate,0.0
2019-12-24 22:32:22.173000+00:00,202.60.94.196,mssqld,bat,text/x-msdos-batch,PhantomGate,0.0
2020-01-02 22:28:29.038000+00:00,77.76.163.50,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 20:41:24.302000+00:00,113.160.202.198,mssqld,hta,text/csv,RemcosRAT,0.0
2019-12-20 11:07:40.659000+00:00,42.113.63.193,mssqld,exe,application/x-dosexec,QuasarRAT,0.0
2019-12-21 07:53:24.657000+00:00,202.109.171.156,mssqld,exe,application/x-dosexec,SantaStealer,0.0
2020-01-02 08:43:30.428000+00:00,1.54.58.152,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 19:37:43.128000+00:00,182.160.40.39,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 11:35:10.392000+00:00,176.104.129.226,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 08:16:30.484000+00:00,202.52.244.190,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 15:06:54.423000+00:00,202.8.102.37,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 03:47:32.160000+00:00,118.99.73.205,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 08:02:05.636000+00:00,95.5.170.181,mssqld,exe,application/x-dosexec,Vidar,0.0
2019-12-21 05:07:12.488000+00:00,5.188.86.168,ssh,exe,application/x-dosexec,ValleyRAT,0.0
2020-01-02 06:14:34.678000+00:00,202.91.87.104,mssqld,exe,application/x-dosexec,DCRat,0.0
2019-12-20 08:02:41.113000+00:00,95.5.170.181,mssqld,exe,application/x-dosexec,DCRat,0.0
2020-01-03 14:35:19.841000+00:00,46.99.201.48,mssqld,exe,application/x-dosexec,DCRat,0.0
2019-12-26 02:50:11.837000+00:00,94.66.210.12,mssqld,exe,application/x-dosexec,RemcosRAT,0.0
2019-12-21 08:08:17.394000+00:00,175.115.247.157,mssqld,exe,application/x-dosexec,njrat,0.0
2019-12-20 19:06:34.791000+00:00,200.93.22.223,mssqld,exe,application/x-dosexec,njrat,0.0
2020-01-03 15:43:03.859000+00:00,194.58.69.97,upnpd,exe,application/x-dosexec,NanoCore,0.0
2019-12-26 03:11:19.694000+00:00,121.31.15.23,mssqld,exe,application/x-dosexec,NanoCore,0.0
2019-12-26 07:57:28.646000+00:00,42.119.138.2,mssqld,exe,application/x-dosexec,NanoCore,0.0
2020-01-03 07:07:22.842000+00:00,36.71.238.105,mssqld,exe,application/x-dosexec,NanoCore,0.0
2020-01-01 23:31:07.327000+00:00,202.197.208.47,mssqld,sh,text/x-shellscript,unknown,0.0
2019-12-31 18:56:51.127000+00:00,5.188.86.178,ssh,exe,application/x-dosexec,unknown,0.0
2019-12-22 01:33:43.817000+00:00,188.168.31.38,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-22 01:14:43.872000+00:00,202.131.251.146,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 02:14:57.123000+00:00,202.8.102.34,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 21:57:27.705000+00:00,113.186.239.60,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 08:38:41.430000+00:00,121.31.15.23,mssqld,exe,application/x-dosexec,DeerStealer,0.0
2019-12-25 02:34:51.382000+00:00,202.8.102.34,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 16:37:26.696000+00:00,95.220.10.205,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-21 08:28:43.775000+00:00,175.115.247.157,mssqld,exe,application/x-dosexec,Vidar,0.0
2019-12-26 09:41:36.251000+00:00,202.141.230.122,mssqld,jar,application/zip,WeedHack,0.0
2020-01-03 15:27:44.896000+00:00,95.220.10.205,mssqld,exe,application/x-dosexec,ConnectWise,0.0
2019-12-25 06:27:48.494000+00:00,121.31.15.23,mssqld,exe,application/x-dosexec,PureHVNC,0.0
2020-01-01 23:20:13.130000+00:00,202.197.208.47,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 05:07:20.909000+00:00,36.71.238.105,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 02:42:55.144000+00:00,121.31.15.23,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 00:12:32.559000+00:00,41.41.67.69,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 07:22:04.085000+00:00,36.71.238.105,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 03:47:41.703000+00:00,77.76.163.50,mssqld,elf,application/x-executable,Gafgyt,0.0
2019-12-25 14:22:01.426000+00:00,91.207.211.85,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 18:23:49.772000+00:00,125.227.26.167,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 05:01:11.349000+00:00,1.54.58.152,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 23:04:10.856000+00:00,120.84.12.35,mssqld,elf,application/x-executable,Gafgyt,0.0
2019-12-26 20:11:25.399000+00:00,43.235.97.114,mssqld,elf,application/x-executable,unknown,0.0
2020-01-02 20:07:30.780000+00:00,202.8.102.37,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 20:41:03.380000+00:00,190.79.144.94,mssqld,sh,text/x-shellscript,unknown,0.0
2020-01-03 08:37:13.883000+00:00,202.181.227.169,mssqld,sh,text/plain,Mirai,0.0
2019-12-22 20:03:35.486000+00:00,5.188.87.49,ssh,exe,application/x-dosexec,SalatStealer,0.0
2020-01-02 01:55:41.833000+00:00,218.21.250.162,mssqld,zip,application/zip,unknown,0.0
2019-12-25 11:05:16.645000+00:00,138.94.84.162,mssqld,exe,application/x-dosexec,unknown,0.0
2019-12-20 10:51:40.061000+00:00,42.113.63.193,mssqld,exe,application/x-dosexec,SantaStealer,0.0
2019-12-25 20:44:50.827000+00:00,113.186.239.60,mssqld,iso,application/x-iso9660-image,unknown,0.0
2019-12-26 07:15:50.112000+00:00,202.138.242.19,mssqld,vbs,text/plain,unknown,0.0
2020-01-03 15:37:36.462000+00:00,95.220.10.205,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-02 20:58:59.454000+00:00,202.91.87.104,mssqld,xls,application/vnd.ms-excel,RemcosRAT,0.0
2019-12-25 09:53:22.154000+00:00,113.161.164.168,mssqld,lnk,application/x-ms-shortcut,unknown,0.0
2019-12-22 02:23:47.236000+00:00,202.131.251.146,mssqld,lnk,application/x-ms-shortcut,unknown,0.0
2020-01-03 16:56:01.167000+00:00,202.164.221.150,mssqld,lnk,application/x-ms-shortcut,unknown,0.0
2019-12-26 10:39:30.640000+00:00,212.237.124.81,mssqld,lnk,application/x-ms-shortcut,Vidar,0.0
2020-01-02 02:28:23.459000+00:00,196.234.15.20,mssqld,lnk,application/x-ms-shortcut,XWorm,0.0
2020-01-03 07:16:56.988000+00:00,176.104.129.226,mssqld,hta,text/html,unknown,0.0
2019-12-26 20:06:18.242000+00:00,202.51.107.30,mssqld,apk,application/zip,unknown,0.0
2019-12-21 16:42:47.985000+00:00,62.43.202.7,mssqld,vbs,text/plain,PhantomGate,0.0
2020-01-03 06:15:15.836000+00:00,202.52.50.252,mssqld,vbe,text/plain,PhantomStealer,0.0
2020-01-01 23:07:46.023000+00:00,211.116.226.105,mssqld,apk,application/zip,unknown,0.0
2019-12-20 08:12:31.308000+00:00,125.62.194.242,mssqld,apk,application/zip,unknown,0.0
2019-12-26 20:24:43.160000+00:00,212.237.124.81,mssqld,apk,application/zip,unknown,0.0
2020-01-03 08:11:53.063000+00:00,202.52.50.252,mssqld,vbs,text/plain,GoToResolve,0.0
2020-01-02 04:22:06.295000+00:00,103.247.121.129,mssqld,vbs,text/csv,unknown,0.0
2019-12-21 10:37:40.737000+00:00,41.41.67.69,mssqld,vbs,text/plain,ConnectWise,0.0
2019-12-25 15:12:32.267000+00:00,113.186.239.60,mssqld,vbs,text/csv,AgentTesla,0.0
2019-12-26 18:17:06.975000+00:00,202.106.90.251,mssqld,vbs,text/csv,XWorm,0.0
2019-12-26 02:34:48.531000+00:00,120.84.12.35,mssqld,vbs,text/csv,PhantomStealer,0.0
2020-01-02 23:03:15.255000+00:00,125.227.26.167,mssqld,vbs,text/plain,RodexRMM,0.0
2020-01-02 11:58:17.263000+00:00,202.8.102.37,mssqld,vbs,text/plain,PhantomStealer,0.0
2020-01-03 07:18:16.462000+00:00,180.190.185.253,mssqld,vbs,text/csv,XWorm,0.0
2019-12-25 17:57:49.797000+00:00,212.115.232.250,mssqld,ps1,text/plain,MassLogger,0.0
2019-12-21 07:52:03.875000+00:00,202.3.72.118,mssqld,vbs,text/csv,RemcosRAT,0.0
2020-01-02 23:44:35.070000+00:00,122.117.127.195,mssqld,vbs,text/csv,XWorm,0.0
2019-12-20 14:35:51.798000+00:00,42.113.63.193,mssqld,vbs,text/plain,ConnectWise,0.0
2019-12-26 05:38:28.928000+00:00,202.138.242.19,mssqld,vbs,text/plain,SentinelStealer,0.0
2020-01-03 18:53:33.690000+00:00,202.164.221.150,mssqld,vbs,text/csv,XWorm,0.0
2019-12-20 14:10:55.787000+00:00,202.43.162.83,mssqld,vbs,text/csv,XWorm,0.0
2019-12-30 03:32:23.700000+00:00,5.188.86.178,ssh,vbs,text/csv,AsyncRAT,0.0
2019-12-20 14:52:57.818000+00:00,202.43.162.83,mssqld,vbs,text/plain,PhantomStealer,0.0
2020-01-03 15:54:37.242000+00:00,202.164.221.150,mssqld,vbs,text/csv,unknown,0.0
2019-12-20 21:30:33.929000+00:00,5.128.31.4,mssqld,vbs,text/plain,VIPKeylogger,0.0
2019-12-25 22:47:59.280000+00:00,113.186.239.60,mssqld,vbs,text/plain,RodexRMM,0.0
2019-12-26 01:13:34.523000+00:00,212.115.232.250,mssqld,vbs,text/csv,AgentTesla,0.0
2019-12-20 17:38:30.136000+00:00,202.43.162.83,mssqld,vbs,text/csv,AsyncRAT,0.0
2020-01-03 20:28:16.800000+00:00,202.164.221.150,mssqld,vbs,text/plain,PhantomStealer,0.0
2020-01-03 05:03:00.709000+00:00,202.52.52.91,smbd,js,text/plain,STXRAT,0.0
2020-01-03 22:13:31.428000+00:00,202.60.94.196,mssqld,js,text/plain,unknown,0.0
2019-12-20 20:31:57.329000+00:00,202.69.45.22,mssqld,js,text/plain,unknown,0.0
2019-12-20 15:24:30.347000+00:00,42.113.63.193,mssqld,js,text/plain,RemcosRAT,0.0
2020-01-02 12:12:35.749000+00:00,202.168.226.109,mssqld,js,text/plain,AgentTesla,0.0
2019-12-26 10:04:07.956000+00:00,138.94.84.162,mssqld,js,text/plain,PhantomStealer,0.0
2019-12-21 17:07:27.679000+00:00,109.226.117.230,mssqld,js,text/plain,PhantomStealer,0.0
2019-12-25 17:14:28.831000+00:00,113.186.239.60,mssqld,js,text/plain,unknown,0.0
2019-12-25 20:10:28.855000+00:00,95.129.237.98,mssqld,js,text/plain,PureHVNC,0.0
2019-12-21 03:34:58.756000+00:00,62.43.202.7,mssqld,js,text/plain,PhantomStealer,0.0
2019-12-21 01:23:35.596000+00:00,43.251.254.43,mssqld,js,text/plain,AgentTesla,0.0
2019-12-25 08:55:54.284000+00:00,91.207.211.85,mssqld,js,text/plain,Formbook,0.0
2019-12-24 23:24:17.115000+00:00,202.60.94.196,mssqld,js,text/plain,unknown,0.0
2019-12-24 22:02:20.639000+00:00,202.8.102.28,mssqld,js,text/plain,unknown,0.0
2019-12-21 02:36:38.617000+00:00,175.115.247.157,mssqld,vbs,text/plain,unknown,0.0
2020-01-03 15:46:27.701000+00:00,202.164.221.150,mssqld,vbe,text/plain,PhantomStealer,0.0
2020-01-03 21:41:15.393000+00:00,167.250.61.46,mssqld,js,text/plain,PhantomStealer,0.0
2019-12-20 23:09:18.237000+00:00,14.236.41.114,mssqld,js,text/plain,MassLogger,0.0
2019-12-25 07:18:04.686000+00:00,118.99.73.205,mssqld,js,text/plain,unknown,0.0
2019-12-20 14:25:02.135000+00:00,182.160.40.39,mssqld,js,text/plain,PhantomGate,0.0
2020-01-03 04:50:13.447000+00:00,36.71.238.105,mssqld,js,text/plain,AgentTesla,0.0
2019-12-26 08:51:34.635000+00:00,183.80.213.74,mssqld,js,text/plain,AgentTesla,0.0
2019-12-27 22:56:09.961000+00:00,194.113.106.146,ssh,js,text/plain,AgentTesla,0.0
2019-12-20 20:42:19.987000+00:00,128.75.141.139,mssqld,js,text/plain,PhantomStealer,0.0
2020-01-03 04:35:37.920000+00:00,125.227.26.167,mssqld,js,text/plain,PureHVNC,0.0
2019-12-26 09:59:00.464000+00:00,86.120.156.174,mssqld,js,text/plain,AgentTesla,0.0
2019-12-20 10:15:53.996000+00:00,219.228.146.232,mssqld,js,text/plain,PureHVNC,0.0
2019-12-26 08:27:53.936000+00:00,202.52.50.252,mssqld,js,text/plain,PureHVNC,0.0
2019-12-26 19:44:47.113000+00:00,202.51.107.30,mssqld,js,text/plain,PureHVNC,0.0
2020-01-03 08:39:32.481000+00:00,202.100.211.228,mssqld,js,text/plain,Formbook,0.0
2020-01-03 19:53:18.629000+00:00,5.188.86.212,ssh,js,text/plain,RemcosRAT,0.0
2020-01-01 12:38:32.587000+00:00,109.237.214.176,ssh,js,text/plain,Vjw0rm,0.0
2019-12-21 15:22:48.720000+00:00,202.91.74.226,mssqld,js,text/plain,Formbook,0.0
2019-12-26 07:03:50.771000+00:00,202.138.242.19,mssqld,js,text/plain,RemcosRAT,0.0
2019-12-25 09:20:49.982000+00:00,118.99.73.205,mssqld,js,text/plain,Formbook,0.0
2020-01-02 06:17:08.861000+00:00,5.188.86.178,ssh,js,text/plain,AgentTesla,0.0
2020-01-03 08:44:44.260000+00:00,202.8.102.37,mssqld,js,text/plain,Formbook,0.0
2020-01-03 14:48:01.938000+00:00,202.100.211.228,mssqld,js,text/plain,AgentTesla,0.0
2020-01-02 21:27:29.841000+00:00,202.91.87.104,mssqld,js,text/plain,unknown,0.0
2019-12-20 19:23:00.560000+00:00,128.75.141.139,mssqld,js,text/plain,Formbook,0.0
2019-12-26 02:40:51.464000+00:00,202.52.50.252,mssqld,js,text/plain,Formbook,0.0
2019-12-22 09:39:54.991000+00:00,62.43.202.7,mssqld,js,text/plain,VIPKeylogger,0.0
2019-12-26 08:48:22.125000+00:00,202.88.250.116,mssqld,js,text/plain,a310Logger,0.0
2020-01-02 17:16:01.592000+00:00,77.76.163.50,mssqld,js,text/plain,unknown,0.0
2019-12-24 22:24:37.908000+00:00,202.8.102.34,mssqld,js,text/plain,RemcosRAT,0.0
2019-12-30 15:41:27.635000+00:00,5.188.86.168,ssh,js,text/plain,RemcosRAT,0.0
2020-01-03 22:16:57.375000+00:00,202.100.211.228,mssqld,js,text/plain,VIPKeylogger,0.0
2020-01-03 23:11:50.307000+00:00,5.188.87.51,ssh,exe,application/x-dosexec,SantaStealer,0.0
2019-12-21 07:45:05.706000+00:00,43.251.254.43,mssqld,unknown,,unknown,0.0
2019-12-21 13:34:47.683000+00:00,202.179.31.242,mssqld,exe,application/x-dosexec,unknown,0.0
2020-01-03 03:22:28.051000+00:00,202.52.240.11,mssqld,rar,application/x-rar,SalatStealer,0.0
2020-01-03 16:29:40.651000+00:00,31.47.198.51,mssqld,jar,application/zip,WeedHack,0.0
2019-12-20 13:22:28.006000+00:00,42.113.63.193,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-01 22:00:40.988000+00:00,211.116.226.105,mssqld,jar,application/zip,WeedHack,0.0
2020-01-02 20:46:30.451000+00:00,202.8.102.37,mssqld,apk,application/java-archive,unknown,0.0
2019-12-25 21:46:53.667000+00:00,113.186.239.60,mssqld,apk,application/java-archive,unknown,0.0
2020-01-03 02:56:02.286000+00:00,125.227.26.167,mssqld,apk,application/java-archive,unknown,0.0
2020-01-02 14:42:50.891000+00:00,138.122.152.219,ssh,elf,application/x-executable,Mirai,0.0
2019-12-21 15:21:58.026000+00:00,217.218.252.123,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 04:20:51.350000+00:00,192.34.62.227,ssh,elf,application/x-executable,Mirai,0.0
2020-01-03 15:29:27.351000+00:00,123.25.6.134,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 10:06:19.088000+00:00,14.175.75.94,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 21:47:04.441000+00:00,95.220.10.205,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 09:52:56.460000+00:00,125.62.194.242,mssqld,html,text/html,unknown,0.0
2020-01-02 19:36:28.710000+00:00,218.21.250.162,mssqld,elf,application/x-executable,Gafgyt,0.0
2019-12-25 02:01:13.658000+00:00,202.8.102.34,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 10:27:56.649000+00:00,202.52.240.11,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 15:16:37.038000+00:00,202.69.45.22,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 04:22:50.289000+00:00,118.99.73.205,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 00:16:13.655000+00:00,202.179.31.96,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 01:25:35.507000+00:00,103.247.121.129,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 18:38:59.090000+00:00,95.129.237.98,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-24 09:11:11.927000+00:00,5.188.86.207,ssh,elf,application/x-executable,Mirai,0.0
2019-12-21 11:06:57.607000+00:00,202.3.72.118,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 08:47:49.160000+00:00,77.76.163.50,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 13:58:05.480000+00:00,202.179.31.96,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-21 18:25:11.809000+00:00,190.203.254.114,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 12:25:25.022000+00:00,202.47.40.182,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 17:19:39.876000+00:00,95.129.237.98,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 22:00:03.570000+00:00,202.181.227.169,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 12:33:59.065000+00:00,42.113.63.193,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 20:23:56.704000+00:00,113.160.202.198,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-22 07:15:53.883000+00:00,202.52.244.190,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 22:49:26.107000+00:00,121.31.15.23,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 16:53:45.890000+00:00,128.75.141.139,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 03:31:32.156000+00:00,212.115.232.250,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 07:46:28.675000+00:00,120.84.12.35,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 08:18:36.043000+00:00,125.227.26.167,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 08:11:14.816000+00:00,176.104.129.226,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-03 10:49:10.442000+00:00,202.100.211.228,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-25 04:27:57.907000+00:00,91.207.211.85,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-20 17:30:00.927000+00:00,117.160.154.142,mssqld,elf,application/x-executable,Mirai,0.0
2019-12-26 07:25:31.759000+00:00,202.52.240.11,mssqld,sh,text/x-shellscript,unknown,0.0
2019-12-22 07:35:54.662000+00:00,188.168.31.38,mssqld,elf,application/x-sharedlib,unknown,0.0
2019-12-25 19:10:50.957000+00:00,120.84.12.35,mssqld,sh,text/plain,unknown,0.0
2019-12-26 19:38:58.221000+00:00,202.51.107.30,mssqld,html,text/html,unknown,0.0
2019-12-26 06:28:01.168000+00:00,202.60.94.196,mssqld,elf,application/x-executable,Mirai,0.0
2020-01-02 03:21:26.620000+00:00,218.21.250.162,mssqld,elf,application/x-executable,Mirai,0.0
